id,enlem,boylam,ad
7294,-66.89577,118.49901,DAO
7295,49.57497,36.19672,VTL
7296,61.2339,36.18382,GLE
7297,-34.17329,104.59295,ZYR
7298,68.26624,-53.9055,ADJ
7299,83.48762,78.58072,KVV
7300,-48.92969,-34.22752,FSL
7301,3.67766,-101.89707,XOY
7302,-81.78169,13.26023,DIQ
7303,-43.06626,-162.47202,YFD
7304,20.46995,-8.14208,AOK
7305,-86.53324,16.84033,IJX
7306,89.13426,-147.96319,NHW
7307,-79.99804,157.07821,RQI
7308,-74.36201,96.74033,NPI
7309,-10.52387,119.13002,RSG
7310,-33.63679,-159.63379,HTJ
7311,-32.81923,-20.18008,IBD
7312,53.07225,-113.25486,KNH
7313,-51.787,7.92603,EJO
7314,-2.62849,-68.24169,YET
7315,-58.34621,59.72424,ICG
7316,5.50222,-153.93182,GGO
7317,78.92017,-109.721,PQQ
7318,14.53689,162.86514,BHF
7319,-79.52334,54.30286,UUT
7320,38.1087,-10.02112,NRK
7321,18.11436,-74.74502,HSO
7322,37.04005,-47.0229,KRV
7323,20.42592,-145.6132,EHS
7324,-27.85153,139.13975,JHZ
7325,-79.52736,68.46323,MSO
7326,86.0089,139.54208,TJX
7327,3.31028,-104.01743,IRP
7328,-36.71065,175.25254,DIC
7329,-78.31014,109.29198,RGF
7330,-24.88326,-10.06461,ACH
7331,20.87441,-155.98,ROW
7332,56.98387,150.81105,ETX
7333,-32.14714,-68.27432,VOZ
7334,57.50999,58.33189,QDL
7335,-3.20439,13.60682,RFM
7336,-87.72508,7.33044,TDH
7337,37.23913,164.45244,PTC
7338,66.04631,10.19041,OAP
7339,12.79883,-115.66713,JNI
7340,-16.22504,-61.64691,EVK
7341,-17.09538,23.68271,EII
7342,53.84873,-147.74623,CFP
7343,46.34874,-34.84757,IYT
7344,-20.58603,131.60915,VGJ
7345,-12.28337,-121.31898,MEI
7346,7.98082,-23.83951,CKC
7347,-25.58901,-76.60316,HNX
7348,74.48323,-169.11825,ZFG
7349,29.56508,16.71691,WJE
7350,30.4876,-13.19713,HFD
7351,-11.33202,-104.67228,JGH
7352,-52.00669,-29.67518,OXO
7353,-10.90416,54.17222,PNX
7354,43.7504,-0.78685,EGQ
7355,-84.65968,-44.84012,GZA
7356,3.07145,-148.89248,CLW
7357,56.35373,-89.91727,YKS
7358,28.27006,-118.49943,VEH
7359,-64.62639,90.6136,JYQ
7360,-8.61935,-156.37809,UHT
7361,-6.72323,153.6973,FAY
7362,-51.44922,-97.89759,KWE
7363,87.16721,-75.5912,UXM
7364,-41.84726,-38.78753,CAV
7365,73.34417,-127.03307,RSV
7366,55.43938,168.74829,DSL
7367,29.50912,-88.64157,UUD
7368,-70.92744,-84.44495,NAC
7369,-87.39336,98.53348,VGP
7370,85.63234,-161.84585,ZJB
7371,-52.66956,-90.67191,BXX
7372,-54.47843,68.6295,LJN
7373,0.07346,-152.18313,EJE
7374,56.71965,-85.39519,ZJN
7375,-55.83252,-135.1826,KPS
7376,-13.94937,109.25819,WSB
7377,38.86149,-14.68996,JVT
7378,19.19796,125.1055,PHB
7379,2.84432,-98.74654,GKY
7380,-35.14102,-88.30446,FYN
7381,-21.20958,97.33476,VGV
7382,58.00458,109.80069,TEQ
7383,-16.88981,10.07483,GWJ
7384,1.93007,-155.93113,OXU
7385,57.21622,4.96956,SPZ
7386,55.66262,-168.12367,JXS
7387,-76.72898,29.26224,XHO
7388,9.1365,-5.91003,TZU
7389,-4.89723,-73.14328,OSC
7390,66.33094,37.6295,YHV
7391,-76.07112,-141.70416,DNH
7392,-37.87516,-7.17193,RHT
7393,88.63612,-168.88619,SDX
7394,-31.56917,-178.76922,RXO
7395,-23.51905,151.43726,OLE
7396,44.59781,1.66199,BVI
7397,0.03404,-82.34285,UXS
7398,-23.68434,32.63552,GPY
7399,-78.93081,29.1648,NIH
7400,40.68074,11.31713,SDB
7401,67.62488,116.27515,FCG
7402,-25.07687,147.93901,RAF
7403,-83.59901,-135.2495,HCQ
7404,79.8185,25.39221,JAL
7405,-8.73358,158.65335,PFZ
7406,-3.78034,10.9969,JJC
7407,8.58135,20.60696,UCL
7408,-6.12298,-62.37151,EBD
7409,60.20043,29.34731,OCH
7410,-67.47415,-114.95473,HRE
7411,71.53517,-70.71135,BBT
7412,-56.56357,46.64551,KJG
7413,23.5161,65.86324,TTD
7414,30.22476,-50.75291,ZSS
7415,40.59531,105.32629,INI
7416,-19.97163,-43.82634,NZE
7417,-81.36398,-171.34794,WWA
7418,-85.87959,27.44594,UHX
7419,-2.7227,-164.36375,JAY
7420,-60.85002,-170.56661,RAS
7421,-30.61805,177.64511,ZNP
7422,85.73581,146.96581,FPI
7423,-87.58084,157.4512,DBQ
7424,62.18766,-79.36673,KYX
7425,38.50343,86.18587,SFV
7426,-16.46661,42.50145,VVN
7427,-7.97944,-61.30939,ULT
7428,66.8574,26.58225,WMY
7429,80.54503,66.59015,TUP
7430,35.14926,117.65248,YIZ
7431,-24.8045,58.5336,WTQ
7432,36.49742,130.4389,BJK
7433,23.12526,-71.0245,NYA
7434,-36.90979,-120.93726,GUN
7435,74.07815,60.50779,AXA
7436,-32.11294,45.94924,ZTN
7437,-79.50364,-99.71241,MZL
7438,-5.6541,-114.19077,YIF
7439,69.32219,-3.45427,ADH
7440,-64.74088,168.31321,BFW
7441,13.54739,104.82197,WRJ
7442,-60.19543,160.8865,XFV
7443,65.0979,78.53177,EHB
7444,33.04613,77.03817,PVU
7445,48.21064,79.36868,NCN
7446,35.89138,-74.70483,TML
7447,-28.42163,-171.35424,NCW
7448,-20.95861,-71.83515,ZCO
7449,89.99565,-31.11676,MKQ
7450,-72.37742,-22.03671,NJQ
7451,30.94013,-114.76182,OQT
7452,-15.89694,-26.12223,MEX
7453,-42.35631,76.62979,CXQ
7454,-80.69345,125.32003,ICP
7455,-75.75277,-95.25443,JKC
7456,23.86616,-40.0766,PCT
7457,-9.28659,28.06727,UVL
7458,64.10823,134.48088,IPW
7459,-64.48802,-116.51591,WGW
7460,40.83142,55.55114,DDO
7461,-73.01235,119.63358,MND
7462,-75.00592,-8.01522,NKG
7463,-78.57731,113.13392,NTN
7464,89.58105,-48.46503,WMJ
7465,-26.57166,-89.5473,GCR
7466,-12.33801,-177.7872,EIJ
7467,68.23545,38.85876,EPT
7468,58.093,-126.16909,WDU
7469,-59.64602,110.94851,QMC
7470,71.35109,-45.67848,XKL
7471,-17.11937,-42.96612,BGH
7472,-56.26714,-7.13891,SOW
7473,82.47556,-171.74172,PSC
7474,18.05822,146.65266,WFM
7475,-79.27302,121.71132,JOP
7476,66.95797,-124.62618,HVN
7477,46.44627,-83.96246,YNM
7478,83.96865,-140.2502,LBQ
7479,-88.80405,-122.25711,TKB
7480,48.58399,-37.46171,FNO
7481,-78.70803,-53.40476,NXL
7482,7.5002,-176.17155,KDI
7483,-9.74503,75.95932,LCX
7484,9.19598,-69.0809,ZIC
7485,-61.05333,-79.43416,IIT
7486,24.92056,61.72314,MTK
7487,-88.26464,-161.28276,RBY
7488,-47.02729,-24.777,CUW
7489,-39.76427,104.81273,SIT
7490,58.98593,-65.59492,CEQ
7491,37.29241,-178.81992,IEK
7492,-7.62318,-153.34887,FHU
7493,3.08677,-67.11438,HHB
7494,62.80872,161.88989,SYN
7495,-82.74247,55.21224,NQM
7496,13.01052,-29.10821,EHI
7497,-3.35654,2.36487,VUM
7498,-44.08397,-96.24158,JNB
7499,50.66219,-14.31006,MRF
7500,-78.63703,15.41933,GTZ
7501,88.93271,-162.37947,SFA
7502,69.3914,-138.62932,QJT
7503,0.13682,-118.84132,ZCB
7504,-70.58581,-0.78824,UYB
7505,37.68555,-17.58203,EQW
7506,-1.71746,136.5565,FQQ
7507,5.46167,-86.01663,GGF
7508,-40.018,15.35808,MCV
7509,35.50343,124.02968,VSM
7510,-1.57525,-155.91509,BQE
7511,50.9537,146.55697,FEZ
7512,-64.16779,-125.32702,FEH
7513,3.51839,-36.89811,RYA
7514,-79.24802,4.31609,XYF
7515,-10.62473,24.33298,OIC
7516,-25.17414,-34.89802,BUM
7517,17.37121,-142.40767,FWN
7518,-1.73979,27.53934,UHF
7519,-60.62079,61.39411,RMH
7520,37.79395,-60.17752,KVH
7521,-25.76403,153.74723,UFA
7522,69.2246,-123.67131,MTE
7523,-48.78688,-62.6653,RLV
7524,-13.78191,122.54569,ISI
7525,-52.61939,-125.24947,IKN
7526,30.75044,18.93796,BND
7527,-77.52446,52.98309,QDC
7528,-48.25018,-76.12184,YSP
7529,18.97592,69.54721,NPS
7530,-51.13316,119.4359,JVE
7531,-62.82861,89.2834,UOQ
7532,-40.00863,58.84845,KNU
7533,27.88301,85.99327,BKU
7534,71.03527,36.26876,ZAR
7535,-0.32042,-48.49571,WDO
7536,57.2585,80.74593,XFN
7537,43.5944,107.35519,REC
7538,45.05979,-125.5948,WBR
7539,-4.81517,108.65386,FMJ
7540,33.67849,48.85674,UET
7541,55.86101,178.81468,REO
7542,28.5154,2.28404,PZK
7543,-79.38048,-22.23247,DBW
7544,-34.51804,158.34253,OWH
7545,47.98614,-141.91914,DTW
7546,-85.80641,92.32295,GVM
7547,-24.45809,138.15645,UGI
7548,28.3305,-56.70416,LHT
7549,-12.37771,97.43215,PTG
7550,48.54323,-148.3688,OFE
7551,49.86886,0.19477,FLE
7552,-77.93278,21.37958,OQH
7553,32.13631,177.57438,AXC
7554,-14.9684,-35.50778,ZQM
7555,73.83205,-62.46754,KEP
7556,0.81527,-99.44718,XTH
7557,77.99172,132.87852,NFV
7558,48.7845,-44.13318,EKT
7559,44.7345,3.41618,ZFM
7560,-78.28592,-56.51353,SRJ
7561,76.44809,94.4564,VOP
7562,26.02035,131.93084,JPZ
7563,-43.37589,98.86212,WJG
7564,18.31418,-67.53828,LEN
7565,-31.06642,-7.33256,RLK
7566,68.48882,-30.3115,SFU
7567,-14.3495,-177.62004,GMG
7568,53.89633,-159.69471,TJN
7569,3.61982,52.78804,CNY
7570,-0.05441,23.31717,HDQ
7571,-2.15038,42.5002,JXZ
7572,-80.73746,-138.61444,NPO
7573,-70.2913,59.20554,QHM
7574,28.73945,-108.5235,TBN
7575,-9.63965,42.6502,NVS
7576,-86.79595,10.50479,HFI
7577,1.55922,61.39598,GJM
7578,12.4255,-150.49815,GKC
7579,37.62378,106.94432,XYT
7580,28.2932,-73.64599,WDI
7581,-49.34916,-176.63795,HYW
7582,48.42917,128.09835,SEA
7583,63.2936,176.10333,RFM
7584,33.18283,31.08705,QQQ
7585,49.11935,53.41714,FPR
7586,-15.09427,78.19972,CNL
7587,65.71909,-34.74043,LZC
7588,10.30823,-24.12505,LUK
7589,20.33506,10.08268,GKF
7590,45.50324,-167.96832,JHI
7591,7.24731,-66.68226,KAY
7592,28.87583,106.07661,PCI
7593,-20.52081,0.33746,NKW
7594,26.4858,-137.62001,HJH
7595,-52.46878,-154.54105,IQN
7596,86.83568,-70.01233,NBO
7597,-34.8863,-6.28315,THB
7598,-76.49042,138.00584,QAS
7599,5.68561,-127.06583,KQX
7600,-52.74793,-137.01504,VRG
7601,72.85979,-40.04809,PSR
7602,45.06409,-66.86436,KAU
7603,-78.7793,-27.34576,MWG
7604,-67.01984,-159.16655,LFU
7605,-60.44537,82.33487,BWT
7606,-39.94782,118.33536,ATR
7607,-50.64714,-140.28544,GOX
7608,-50.41739,-175.54315,OZC
7609,-0.24789,-26.94005,THZ
7610,21.70022,67.30391,SSZ
7611,-58.17729,-20.13318,YIH
7612,-36.08223,80.47798,YPM
7613,30.5374,11.0138,KCD
7614,51.8869,67.47587,XMK
7615,-5.95394,-158.15869,QPK
7616,-30.18259,164.83894,HBN
7617,-71.49184,82.54582,ADX
7618,-16.1181,132.13969,ORT
7619,19.04151,-32.13542,XQA
7620,0.4004,57.71951,OSI
7621,-86.49083,-153.05516,RQK
7622,18.69797,-38.05174,ZWA
7623,-45.39619,-37.92397,FVL
7624,80.3148,-42.247,LGZ
7625,-30.45313,-146.47099,POD
7626,14.7108,36.36195,QYB
7627,-88.21863,3.09949,XUA
7628,-13.21654,139.35459,ZTT
7629,31.2386,-174.93781,ZTX
7630,-46.72182,148.83442,QUR
7631,25.18559,-21.8364,DGB
7632,81.6439,53.16867,ZWF
7633,-48.10439,170.52999,MCJ
7634,2.02574,27.90493,NEH
7635,47.54458,-124.34646,IKG
7636,-76.11316,55.01831,URY
7637,-62.68861,-75.61368,IBW
7638,64.61703,148.55689,MFH
7639,55.96807,-118.51763,CLX
7640,-44.57368,-60.98387,AQM
7641,-12.58124,148.8718,ALY
7642,-12.75781,13.59185,WMX
7643,-78.34459,74.02939,QUC
7644,12.7038,105.07727,KRL
7645,54.33312,-63.17498,BXL
7646,-15.69548,149.24439,EDL
7647,4.60995,-94.50358,WZD
7648,43.78945,-176.50603,RJS
7649,-53.11916,163.27023,BEP
7650,-3.91176,134.79511,KTP
7651,-85.58683,0.91441,HTQ
7652,-61.48876,17.21653,XOG
7653,-53.99598,-5.45595,WFD
7654,-78.64387,149.8506,SHE
7655,55.50037,-109.98285,AWZ
7656,-58.99104,-95.35525,DPL
7657,-76.52626,85.49711,GUH
7658,-8.34915,-35.33173,OWM
7659,25.58496,-145.13598,QTR
7660,4.78514,-138.87807,YOQ
7661,-18.89583,-160.78094,CRF
7662,1.50607,-11.44458,TSG
7663,-29.91844,-95.75896,PIS
7664,-88.92774,1.67854,LBL
7665,-79.70256,60.73454,VCK
7666,4.80691,-1.08624,GCQ
7667,-75.57659,-90.69907,KQO
7668,-78.9571,54.92531,QGB
7669,0.98052,-140.0007,NXO
7670,-33.95862,-114.90702,ILI
7671,-32.46913,110.29118,JFZ
7672,13.58465,9.14258,ABC
7673,61.13604,130.83101,YZG
7674,-15.34713,6.24351,MKE
7675,78.25652,22.2661,MAP
7676,49.20186,-69.00641,PTJ
7677,76.87707,-59.97994,BYX
7678,-22.66039,-59.4693,YVZ
7679,-31.24727,-20.84254,UQN
7680,-61.39295,-58.40623,KLQ
7681,-65.04898,76.15099,KFZ
7682,81.08584,-7.50433,OVJ
7683,19.25434,-4.80894,RZT
7684,-42.40986,152.48665,JPR
7685,-37.76774,177.00655,FYG
7686,-62.90021,-82.81214,UJH
7687,32.8683,-147.37873,ZHZ
7688,11.08166,-61.77568,WGZ
7689,62.55813,117.81613,YYE
7690,-10.69467,-137.88223,DWQ
7691,-63.7382,-108.83503,VGV
7692,8.14382,-20.39063,KQA
7693,-14.22258,65.09157,RXA
7694,-38.35691,-144.54543,DTI
7695,13.43665,165.22622,TEG
7696,87.36475,-94.60292,CIV
7697,73.5666,157.52856,LBT
7698,73.10928,-3.05547,HIO
7699,-0.68157,27.96427,UYQ
7700,-15.02071,-58.8361,POG
7701,-4.57852,154.82612,CJU
7702,19.82564,179.44602,HQJ
7703,14.62042,-157.06438,TMI
7704,-75.14064,-70.90344,VKI
7705,25.53676,41.44197,UHH
7706,-48.53074,49.49932,AIM
7707,47.60672,-73.85785,EUI
7708,-38.39043,-7.06833,KUR
7709,47.12509,-114.06964,ZDB
7710,-88.79406,85.25778,JYU
7711,52.35649,-122.27595,IYP
7712,60.26545,110.92566,CAC
7713,76.32801,28.13269,NAV
7714,67.19511,-55.66339,TCD
7715,-29.82708,-118.10075,HLX
7716,-56.90086,87.97268,NCY
7717,12.53004,-132.82516,XWM
7718,-59.56176,-147.65902,HKB
7719,-66.05525,-168.21481,PLJ
7720,48.44965,-18.52454,TLB
7721,-67.48815,-13.60533,EHX
7722,37.12024,-89.65316,OKZ
7723,-5.90979,66.08776,XXF
7724,-84.95091,-135.32476,JRP
7725,0.58822,-25.19448,HNI
7726,-83.15886,-99.60274,QSO
7727,85.95204,14.08137,BHE
7728,-74.69536,-57.70942,GNG
7729,-12.70495,-109.99138,BLT
7730,-23.36996,82.95998,ZFF
7731,86.1852,108.26656,DMR
7732,-46.55268,-9.0339,GUI
7733,-60.2861,102.93973,SNF
7734,20.61048,122.51953,TAT
7735,-13.23984,-73.64098,BPG
7736,-47.86384,-115.48987,HKD
7737,6.75865,-61.27658,ULZ
7738,-42.14802,138.41226,YJO
7739,68.47961,115.83329,OSH
7740,45.85911,155.75549,SRQ
7741,77.92284,170.45406,ZNP
7742,33.15823,115.3886,ERZ
7743,-53.49199,-11.65295,NXM
7744,71.24179,53.28732,CUJ
7745,0.54197,67.57531,BJT
7746,34.72962,-38.1969,VUZ
7747,-16.94062,39.09898,KKY
7748,25.03995,44.38334,MVK
7749,-52.61846,35.28753,BTN
7750,56.47957,-45.33083,EFH
7751,44.43508,121.23975,LUK
7752,-42.06951,46.19021,ZBN
7753,43.69481,123.46128,BUC
7754,-82.11785,40.89055,BJL
7755,-6.20929,-15.71946,RQI
7756,-55.01351,129.9751,MGT
7757,-59.86786,-83.8278,ITA
7758,-11.57529,-26.47958,LTO
7759,50.04189,96.36623,BFK
7760,-66.05605,-82.15008,KTK
7761,-36.54845,14.46186,OSH
7762,66.74179,173.46066,WIX
7763,-79.65206,-123.68911,DBM
7764,-76.70592,155.7753,VEO
7765,29.78173,-39.0857,NHF
7766,4.95257,78.03969,MAD
7767,-54.55024,-27.39275,VNV
7768,-10.88024,173.53614,ETD
7769,-79.94793,-1.92369,LWJ
7770,-65.19157,41.55291,RCG
7771,-48.2354,-127.43846,SVY
7772,-40.07252,37.06211,OYX
7773,2.47987,-82.25672,HIO
7774,-24.54057,-74.47786,BCA
7775,-13.99056,-158.3756,FNK
7776,4.11874,151.26745,IDM
7777,-17.41897,110.03785,TTF
7778,-70.82405,22.21161,RIL
7779,44.95565,179.44005,VXW
7780,81.76902,-123.63288,EFR
7781,-30.25515,-34.58377,WVO
7782,-50.25496,136.45169,FCH
7783,66.24471,-77.38068,MCQ
7784,-68.6072,148.49036,VKW
7785,-27.27525,-88.02581,GAE
7786,-64.57114,-32.62527,LFK
7787,-8.51504,-121.87539,NPR
7788,-40.12852,-26.69214,LPN
7789,65.82217,1.31882,FPS
7790,-24.0577,47.14889,ODJ
7791,78.28935,-95.13107,WJG
7792,46.36564,106.84256,WDW
7793,-62.49549,-101.89091,FIB
7794,4.27134,132.21623,FAF
7795,-21.71522,0.50288,QRN
7796,74.19251,-34.8287,FZF
7797,-88.90916,-24.44759,KGO
7798,-7.32395,110.00298,XJH
7799,-51.12724,99.562,UCQ
7800,-54.30902,-131.98351,SCL
7801,-54.32356,-23.4086,WBZ
7802,-78.7384,129.34078,VFD
7803,77.88887,-90.51694,GZE
7804,-40.43038,-77.00502,PJM
7805,-62.30267,158.54243,OXM
7806,26.12337,-66.04471,MED
7807,-9.91924,32.45831,TIS
7808,-6.86254,-94.06883,CWF
7809,73.42387,82.07668,RNC
7810,-66.71867,-0.87943,JCW
7811,-8.14076,53.81888,ZNO
7812,32.94792,-126.63383,SYW
7813,-35.97521,-55.1717,UBP
7814,-41.35374,163.45906,JLU
7815,26.14873,134.44662,FPA
7816,-23.70763,164.7572,KKL
7817,35.64608,154.60419,BUC
7818,-56.66073,-159.293,PCB
7819,-74.8575,6.9382,GPD
7820,-2.21412,2.62911,SHB
7821,-34.51492,64.95926,IAB
7822,86.49609,117.51096,ZEJ
7823,88.06628,-157.48237,NZT
7824,-62.59801,117.33592,BOZ
7825,-28.76427,-6.7435,IKD
7826,20.72742,-132.02505,HQZ
7827,-22.19676,1.2308,IXX
7828,-27.22636,-35.76347,PBG
7829,-70.41497,17.31718,RRW
7830,-8.0929,-16.76388,LZV
7831,64.57251,9.03605,IAF
7832,-42.18278,121.34348,DRO
7833,32.68299,130.5879,GLZ
7834,64.24465,168.22448,LNT
7835,-51.61558,146.60979,QLF
7836,32.33403,56.72004,TNE
7837,-27.06557,64.61773,SST
7838,-51.09784,65.8105,IGV
7839,28.9584,2.47223,IFU
7840,82.46483,168.5574,AWJ
7841,-73.88267,-89.81527,XDM
7842,-3.00309,-162.58199,FNO
7843,-79.33496,41.51797,BDM
7844,-83.29547,152.41026,MKW
7845,-12.00972,98.74839,DFZ
7846,-36.43623,-108.09829,BEU
7847,-8.33771,50.84759,IJB
7848,33.16269,-1.75676,JEI
7849,17.02827,145.51066,KSS
7850,48.98763,58.10345,QMH
7851,7.92206,70.04774,SZG
7852,-8.63783,-66.72522,WZB
7853,-30.45486,64.92394,ZDR
7854,88.61589,111.45122,OZB
7855,55.51368,-114.00829,DDM
7856,13.11962,107.39411,OGC
7857,-60.30747,153.30901,KFY
7858,88.97428,114.89268,TDN
7859,41.09167,-23.76734,MVK
7860,56.16035,83.60787,XNC
7861,79.01277,161.58543,NMR
7862,3.95839,3.92684,BQH
7863,15.44222,-70.89826,MWC
7864,-44.63649,-158.22669,EYQ
7865,-64.26688,-22.75874,CSW
7866,-64.62048,61.61752,OSS
7867,12.16521,5.79638,BWD
7868,21.33085,112.79121,SMA
7869,28.89783,135.34341,ABU
7870,-13.91976,131.26762,JTW
7871,-71.75175,33.26959,MTZ
7872,-87.6596,-178.4781,HHU
7873,-6.22702,42.01196,ALU
7874,-72.17508,28.65962,CJS
7875,-82.65709,-173.10257,DRT
7876,52.94488,48.39524,HFD
7877,64.43224,16.61644,CBE
7878,-1.74258,100.72539,UKO
7879,-83.53201,35.22459,YJU
7880,4.60421,163.21084,JEE
7881,31.46789,-9.1466,ZJV
7882,-10.93947,-114.46143,OLX
7883,8.14062,55.76371,PWJ
7884,-6.03004,-33.92121,JIP
7885,-28.3836,52.60309,IQZ
7886,10.23118,58.89392,EDU
7887,79.66807,173.01086,BVX
7888,8.48744,-5.92168,VHX
7889,-66.26494,13.41062,MJM
7890,-26.19457,-77.05954,GTO
7891,-81.55194,-78.76714,DFV
7892,35.96988,-140.40043,LVP
7893,71.75634,25.91827,BEM
7894,-17.43868,-160.20514,DCP
7895,9.94927,84.39278,ZOL
7896,-55.72327,-6.43684,YPD
7897,27.96163,-156.27369,WPT
7898,-53.80402,163.08116,HWR
7899,39.29592,-98.57867,LCN
7900,63.71188,-109.38528,CQX
7901,-19.14528,-10.84846,ZHC
7902,-67.45752,-55.04247,FCW
7903,-60.22742,-148.54893,KSB
7904,-4.6095,-29.15623,NKQ
7905,-6.75541,-149.22975,CMQ
7906,11.29576,-6.1454,BPO
7907,-41.43643,129.89462,SUO
7908,-24.63657,80.49306,CDY
7909,58.65398,99.97573,DJL
7910,79.54039,118.8981,WXX
7911,-71.28852,151.3993,XQS
7912,38.16256,51.1621,APA
7913,-37.22922,26.51334,OVH
7914,-81.71146,38.89284,ADI
7915,37.03418,65.34496,EWL
7916,-14.54514,139.92004,NRA
7917,-23.694,63.74922,RTB
7918,-83.57771,-46.20309,WXY
7919,-71.75346,88.80982,ZSP
7920,-9.23537,27.39114,NXC
7921,34.10077,-58.29927,FSU
7922,5.87367,29.58396,FMS
7923,-67.77355,-168.51096,CZS
7924,-78.00058,-157.63839,LGA
7925,-44.56136,133.911,RCF
7926,48.59594,-113.07956,CZI
7927,40.98243,-69.73833,HHX
7928,9.63475,-30.60434,KVP
7929,-65.85039,-47.84891,ATI
7930,59.76725,-19.92597,XTV
7931,31.89167,-18.21132,QYB
7932,-65.90547,-15.63077,BUU
7933,-6.38747,175.13672,GZP
7934,58.254,39.78646,HMG
7935,65.16621,2.62684,VGX
7936,57.09284,175.63865,ARL
7937,-89.87668,-141.46455,LWX
7938,20.86389,-24.31534,PXL
7939,-52.41494,-39.28029,MFE
7940,88.11882,-172.31526,MCT
7941,-33.79286,71.22342,KIN
7942,36.64119,-167.72902,VIR
7943,55.93928,-65.33483,NDE
7944,-72.58257,171.53015,SHP
7945,41.01604,56.012,AHY
7946,40.33181,177.78623,CLM
7947,-9.53965,-164.02972,HQN
7948,26.45648,115.50368,VEJ
7949,67.01303,50.35717,RUX
7950,77.71904,-50.97187,EJX
7951,-60.30385,-103.4935,TDV
7952,-11.31441,177.85323,RUE
7953,-89.36478,99.69896,RPO
7954,18.52893,-62.24094,DPF
7955,60.48523,-81.20633,PLP
7956,-37.78779,62.54001,NFK
7957,31.99367,48.81269,GWX
7958,84.28438,94.25226,FUX
7959,-67.27495,-141.67981,MMS
7960,-59.00381,-80.54199,FTC
7961,-33.47518,-159.7834,FRV
7962,69.76203,33.30356,WMH
7963,-48.71494,130.58175,HST
7964,-39.49262,-158.03202,IPS
7965,-10.2752,-83.25594,TJT
7966,-68.92752,33.46301,MKB
7967,-69.46835,-131.56879,LTY
7968,-21.37019,-27.21345,ISH
7969,-21.11209,-22.224,GDO
7970,-71.72563,-137.75293,YUN
7971,53.17174,109.12861,YKW
7972,-59.37864,-130.38668,OMS
7973,0.39795,-109.50288,LGU
7974,-19.33649,172.91334,WPE
7975,-44.71558,-135.35628,MXL
7976,14.04251,77.49811,XLS
7977,35.51213,-95.28311,VRD
7978,80.33343,-86.114,TZB
7979,21.93077,-56.99736,GAE
7980,-1.84072,0.43373,UCZ
7981,23.54248,30.19884,MAB
7982,74.63766,171.61765,APA
7983,85.55804,101.46794,QGZ
7984,-75.51996,-9.29585,RST
7985,44.16651,-174.35117,MRS
7986,-39.01815,-162.43145,LTG
7987,51.49772,148.7,ZXR
7988,-38.58683,-139.44624,JRW
7989,-54.32892,-120.05139,FRC
7990,-4.61926,-97.01417,JSH
7991,-66.15784,57.85593,MYV
7992,-19.21714,8.90087,NUJ
7993,-34.78765,-127.32124,NAG
7994,-64.16387,-63.05648,ZCQ
7995,-42.1307,152.88274,BSN
7996,-15.27044,135.30636,FFV
7997,5.77735,150.18853,YUQ
7998,22.53263,-157.48529,QDN
7999,-41.52119,153.78443,XGM
8000,-34.59932,-161.8191,IFB
8001,15.93804,137.44572,JSG
8002,-32.57701,-14.92249,FDS
8003,46.73552,-117.09432,TBF
8004,38.33923,167.34704,MMJ
8005,65.67507,53.71889,YVB
8006,-57.23307,-147.23662,MPZ
8007,77.58291,-14.04062,JTE
8008,1.4588,-165.826,IXU
8009,13.70705,-98.51604,AIM
8010,10.94609,60.041,IVF
8011,85.00399,-60.65984,VND
8012,44.5042,111.39392,RKS
8013,5.36951,-100.12924,NQY
8014,-89.6317,-162.10219,XEX
8015,6.22054,-46.97459,EHG
8016,81.2913,-15.65141,KZN
8017,39.56916,67.56138,BFA
8018,27.77462,96.50274,OBV
8019,25.25966,149.00859,NAX
8020,5.83206,-85.72374,LWN
8021,79.09952,126.04454,COQ
8022,82.85218,-45.80352,CBY
8023,-84.02753,83.72882,PWZ
8024,37.52535,-9.49367,ASU
8025,-64.52729,84.63435,JBP
8026,-39.43125,-178.20537,YAK
8027,-37.77314,-122.18155,ISW
8028,63.34538,129.39295,QMI
8029,54.05746,-173.65263,MHG
8030,-88.43507,-148.08793,UBS
8031,29.24625,-127.94638,KFL
8032,69.00704,26.71014,SGX
8033,-76.91846,166.78122,MUL
8034,44.7527,41.74021,JVF
8035,-24.6999,-38.17509,GTM
8036,79.57731,159.39542,BQV
8037,28.73657,-134.74261,MZM
8038,46.9781,-63.774,ILB
8039,-8.717,-53.16445,SFN
8040,-5.70585,-159.17224,ZHF
8041,-4.59749,144.45824,CHR
8042,-45.52971,-147.97391,FFY
8043,37.63629,92.46871,QPD
8044,-59.81944,10.18905,RWX
8045,35.54505,-29.84123,IVX
8046,-42.32121,57.86665,NAS
8047,-80.80382,107.48002,ZYX
8048,-42.33955,-56.3121,OJK
8049,56.86854,-88.08777,LWL
8050,-13.15231,115.02685,SJP
8051,68.63005,74.82834,DDZ
8052,16.92366,-46.74581,KAI
8053,-6.50416,19.56675,PDE
8054,52.62969,53.91652,KFY
8055,72.01082,-41.86966,NVN
8056,-85.36087,-127.59761,PQR
8057,-8.02382,-86.08512,UJC
8058,-81.35909,69.07478,TDF
8059,-78.9323,-129.96207,EKY
8060,18.78661,-75.36149,BEO
8061,19.27166,-170.57403,ORQ
8062,81.21572,-56.10974,YUP
8063,-54.25217,-144.26712,APF
8064,70.1087,179.29285,LDM
